collection,contract,tokenId,buyer,seller,price_eth,marketplace,block,timestamp,txhash
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7855,0x05c250120ce07ba6fe361b39ac344148435c25ca,0xb659e1173795b10a2e3eab3d3fbab9ede3d8460b,6.15,x2y2,18582261,1700111650,0x990b7cb386fc9c1a4c42704413fd2b2e522922587054adfaeacf6ca6f04d96b3
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7654,0xc4ae306caf8af5ceab0eb6186971392d4dbfa351,0x8ed5d291b8c5c8ae2d42421a2803130fb3802130,5.98,x2y2,18580995,1700096346,0x8cfc328949b97ff583da309bbb64acefb65e8b4aac4e4920f6970e19f36392ff
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,247,0x9c9217783e69c7da753afa988198308412241c8e,0x35d0d72829598bd39163edbb18178c4d35eb8aaf,6.0,seaport,18578271,1700063417,0x85e763fa775a6c4f442f3b7a4abd5c016427c2b97bbc4dc5e2cfbf70a9846ebb
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2425,0xca1ee6abeaa8d61c9d3e73c94d7bdb9fbc114138,0xa1313a9d6ab08d24e03c2251817b72676df4c3bb,30.0,x2y2,18572893,1699998404,0x08baeca9abce81c3e4ad1536a09f02a81f318c8c1f39c7c33b5751d880913498
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2611,0x918a8449f46acee936881f50c25720081c74b4a7,0x0f16d4dd5a6d4d237cdaf715e26727b1f2713492,6.25,seaport,18571348,1699979727,0x784c0ded0fed8b3a7de994986e53831ee66194fcd45fe7c95bc88fd40bcc08a2
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4349,0x5bae2a4e9fc9f0c8e4ea60aaeb668d51a8b40bcc,0x0097b9cfe64455eed479292671a1121f502bc954,5.2487,seaport,18571217,1699978144,0x7b01727a7e65895079313bc45f660039be725c53bb289f65ebe3ce88ccbd93c6
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2744,0xe1361c41c5630f6afa76fb231905c7d41d4aea11,0x76a80d9e29aa41fc8a84a827037f977c06b585fa,9.8,seaport,18570804,1699973151,0xb84cc72dceabb11e106aa6f5ba96a1450dc7daece3ddf219c9359a0a46575435
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6818,0xe3502772cd69f996a82429b5a86c2f397c450f47,0xe3502772cd69f996a82429b5a86c2f397c450f47,5.879055,seaport,18566787,1699924591,0x48df373da16369c6dd1e15b9a434af43d5c0591a019df5495737fa87fb46e72d
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6818,0x0097b9cfe64455eed479292671a1121f502bc954,0xe3502772cd69f996a82429b5a86c2f397c450f47,6.180545,seaport,18566787,1699924591,0x48df373da16369c6dd1e15b9a434af43d5c0591a019df5495737fa87fb46e72d
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4942,0x254d48ef5a30ddacff60a699f0339187ff9d208e,0x254d48ef5a30ddacff60a699f0339187ff9d208e,5.859847,seaport,18564871,1699901430,0xd80eb239cdf80f8e9dcf8d019e5cb3070f753af7de6b76ea33205f58d6ab3333
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4942,0x4f59ce7bb4777b536f09116b66c95a5d1ea8a8e6,0x254d48ef5a30ddacff60a699f0339187ff9d208e,6.160353,seaport,18564871,1699901430,0xd80eb239cdf80f8e9dcf8d019e5cb3070f753af7de6b76ea33205f58d6ab3333
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5190,0x052773b7c17844159e431bc26f43da2dd44e987b,0x579b4fd416dcfe7803af85d98b7ae0768af18c92,6.2,x2y2,18560081,1699843526,0x5a4c8f8352d250a8209e6c15088778bb4d3b36c3776388fc7c23e2c0f025bc4f
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6220,0x57e3cf0221e6a15c55ade85f3c314abe0d41fee6,0x0097b9cfe64455eed479292671a1121f502bc954,6.4298,seaport,18556054,1699794845,0x6a45821c6b1b02b4672da1633b7a74a4d1d206d2e17c9ed9f4b8e70962d12ae7
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7238,0xe1361c41c5630f6afa76fb231905c7d41d4aea11,0x2a94ab4931a7403152b64cd1933aaed29439d027,8.8,seaport,18553503,1699764007,0x5cd4c2e8ec0da1232add5e37450398aa85bd43c1190bf4dc68b1f7840b428e57
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5245,0xf6c256cc439a3d94eb154303f6fa63bbae768586,0x9878a002856395fd0f3b0f940273a78c4e880d0a,6.5,seaport,18553302,1699761577,0x8eeb19fe4756e5491ca3e0c40ba80c353fed49725f4cfaf530f3098ea5d5afd4
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2429,0xa1313a9d6ab08d24e03c2251817b72676df4c3bb,0xac8b0ce8ab15541b02a823647c4740591b108157,8.4,x2y2,18553292,1699761456,0x66c5e920fdf78526ee3b39ddd06a8f1627dfa2c60729b63bd06707fb36b3fec8
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7860,0x4ec9f039584fb49483c0266cdd4b84ead39e6e55,0x9de416ab881b322ee0b4c189c2de624090280cf2,6.4459,seaport,18550751,1699730739,0x9c32ddb3a0fa24080491c9315bfb7cc7430f55bb8e2af86767b3f428f823d040
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8177,0xa1313a9d6ab08d24e03c2251817b72676df4c3bb,0xa8aad55c115a9213d790e11ad90a60f3540fee72,8.5,x2y2,18550117,1699723075,0xb9bf12c921a57fe74f78f6e319c3ba87411f838e2dd64f0634944c81edae2719
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9184,0xb0bf1aa550a443b5ead923b9afcef4d53cc6a150,0x1b4862f983aa573518b612f1bb1579f4b02796cb,6.095,seaport,18545771,1699670538,0x6c48bef4910448f90ac810be5f2ed44d19c8a3d76d3a7f2d286c2526749abed9
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,784,0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff,0xe7dcc040debda16f385e02c11fe3b7be779aa145,6.25,seaport,18544841,1699659296,0x0d9216684fea61171cf68d584a4dfe841c42cf709dc9900b0f92f1a48fd0a891
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5165,0x5a1c3e75838e13b3bfa33d5c63cb3c05bd0dfa27,0x94e9d73a2aeec807d85756b84759965b41866450,6.3,x2y2,18543124,1699638540,0xec61f795acb031b0f9a4fd800c96692021d6d7e1ece4fac68010a269ba1819c7
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5165,0x46bfdc4ad3ee7d17342b9bce3b96665a2c33f42c,0x3fc79f226b665c024bea164ada151a2fa6d59c06,0.35,seaport,18540045,1699601319,0xe599af3b19c0380d72ce99fe002e06783b4ecafa029a8b10a7d196650a5f9f0a
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6560,0x18beceb3674f20ee3f75c03ef06542c8c882d088,0x18beceb3674f20ee3f75c03ef06542c8c882d088,9.75,seaport,18539947,1699600134,0x9ca6aa9b05ed21dea62e0e5bd19af27f784566dfbabf9e1d4892e7320ba09cd1
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6560,0xb11cb1822ca565fefd3fd2d53eaa8784b2f5fa5d,0x18beceb3674f20ee3f75c03ef06542c8c882d088,10.25,seaport,18539947,1699600134,0x9ca6aa9b05ed21dea62e0e5bd19af27f784566dfbabf9e1d4892e7320ba09cd1
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7860,0x9de416ab881b322ee0b4c189c2de624090280cf2,0x07f7ded89d22c4baba44346577cebcbb9d1db81d,6.3,x2y2,18539540,1699595214,0x86814dbb13541b25cf0862b2618360fc0045b3d9d8511c10310543540dfef610
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8268,0x05c250120ce07ba6fe361b39ac344148435c25ca,0x5a1c3e75838e13b3bfa33d5c63cb3c05bd0dfa27,6.8,x2y2,18538638,1699584311,0x2460290bfa5b3b888b0e9e7ef9443585c9c60796e3a2e00031a0f5dcbe5c542f
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2344,0x899f9dbac9d84cae55d72efb22ed1cb91c0dd66d,0x899f9dbac9d84cae55d72efb22ed1cb91c0dd66d,5.7525,seaport,18537764,1699573745,0x50c28ca63d1a3a0d3e420d3d1cf0aef37d009683b3dcfa454c931d5768ee0535
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2344,0x0097b9cfe64455eed479292671a1121f502bc954,0x899f9dbac9d84cae55d72efb22ed1cb91c0dd66d,6.0475,seaport,18537764,1699573745,0x50c28ca63d1a3a0d3e420d3d1cf0aef37d009683b3dcfa454c931d5768ee0535
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4278,0x276417be271dbeb696cb97cda7c6982fd89e6bd4,0x9de416ab881b322ee0b4c189c2de624090280cf2,6.95,x2y2,18535600,1699547585,0x5546b81c957c4bae7ab1b27d75796703ef85fe913d4b3f6a4ad0814289681120
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3853,0x3b132bfc31cf54eed8c06497213cfb66e1f788d6,0x4d8b2c0de9fd5826e87a704767828a73b30a58b4,6.5,seaport,18535065,1699541118,0xa566af6cc0667bee2a7de28a2f3eaadfe9e8c4002bf3f6189235b1b197395eab
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9694,0x3fc79f226b665c024bea164ada151a2fa6d59c06,0x99d81318e6dc3933ff30325aa2283474981c4e7d,6.5,seaport,18534699,1699536694,0x1ffa4a2f2b01e5e3b258226a442fa8149475a3eabb6d62e7b29eff66d359bec5
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9177,0x97618f26046f44135af37417e67d84dbd4fdf926,0xa099ec99966fa615c29b1ec56ce403fe655bca40,3.1,seaport,18532681,1699512291,0x271bdbc648e64d381ddfdbf5d4833dc3a70635e7e67b7d4f362b046213ac4c9b
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9525,0x6f0037ffe1506f82fc8064bc8f6c2dc22ebb711f,0xe5e4a4be27e89da37948542782c9b55161242af4,6.25,seaport,18531754,1699501076,0x3f44d79df0e9c671c66974900f812ecccbcf8f37ea811d3f8b0f369533a07ec2
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3763,0xe1e63895091ae9061646c6ea22a3fd686b2f68a5,0x8cde3caa8b8c77a3b032c9149717a7db7fe41438,0.35,seaport,18530234,1699482687,0x9ac14270abb125fc1526d86933cdf56d2ae2a3a774e933181452ee8aabf58ea9
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5769,0x623d8f9197a2bc850371252943ce3ebdc6e895f1,0xa652d02215d9464f629a63edcecaa6595af1534e,6.9,seaport,18529294,1699471315,0xabbd14876ce154f714ce5fd5db16fa73602b51aa9e64ff6debff85d5b9c4bd04
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9765,0x320eb9c685d069f100acd17b64d90b963c2b7ee8,0x2012a51195d15ded613f1c7ed5bf24ee023eb595,6.35,seaport,18527368,1699448014,0x4c9085f40340908eb31f9e56b4084e39c666b1add55326c25aaee3ae774a8928
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1343,0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,0x3f645cb49ff724e42373837bc9393d899bee2b3a,5.898,seaport,18526918,1699442570,0xe0d7ccab2839c4cecbb7a2bb1175ab1a5444b289c80b6f50dead950ffd02d49b
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,172,0xa5ac1180d22a9276c5f43856cf345cbf4dafcd4b,0x07f7ded89d22c4baba44346577cebcbb9d1db81d,5.79,x2y2,18524511,1699413450,0xf032f22108f3956ddd92344c02ea3341c43f415c33eecbf0c8fda51654a573cf
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7110,0x5ce4b7986ae6674e782401018fadd8a1c50e8f9c,0x5a1c3e75838e13b3bfa33d5c63cb3c05bd0dfa27,5.85,x2y2,18524344,1699411430,0x11b1eb2f4bc27fe866ad79e7f4a072bb5e60e534f5f637ea124b4a262d13ee18
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8418,0xd4950f1ba76e1ef19dfea078dcfb671fda2237bf,0x9de416ab881b322ee0b4c189c2de624090280cf2,7.499,seaport,18522983,1699394964,0x13076a0effae2b4e691a65e422fa288bed5de6ace465e684d821fe377f762e50
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3717,0xb3d9a26bcd467436c115c9b3040d64b5118d04e4,0x3f645cb49ff724e42373837bc9393d899bee2b3a,5.898,seaport,18522097,1699384245,0xf9dd0a936a114e40a792a6814882740700096a55023f267419c34ca8fbca1922
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1228,0xb3d9a26bcd467436c115c9b3040d64b5118d04e4,0xb3d9a26bcd467436c115c9b3040d64b5118d04e4,5.508847,seaport,18522072,1699383943,0xeaffb0b365a7c62afa73d036c09901f48c7b13df8a9f12f5d267861d0c10ad66
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1228,0x3e18e3987b3b73f4e7cb80e2b25776df7a30bb8b,0xb3d9a26bcd467436c115c9b3040d64b5118d04e4,5.791353,seaport,18522072,1699383943,0xeaffb0b365a7c62afa73d036c09901f48c7b13df8a9f12f5d267861d0c10ad66
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8825,0x9675b0ed61d85ad9c0f16ae071b7002c5747caca,0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,5.9,x2y2,18522041,1699383568,0x3990e679d631a04cdb4bb8dae5ba375bd83f4ee549037ffa7d82af8aac149ab9
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9615,0x6d685fd5c37c17c747357a842f6e84e802c91ec6,0x9de416ab881b322ee0b4c189c2de624090280cf2,5.699,seaport,18521617,1699378438,0xaa1dbc52c4a75ae43c778258c7da0ea2d073e53e649f8ae318bbec245e16c76e
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5449,0x8d60c98d573eba4610e127a5e93a324e2298caef,0xa5ac1180d22a9276c5f43856cf345cbf4dafcd4b,14.69,seaport,18520837,1699369002,0x162a291d37de256393f53702bd869fd69c2494b295deec163303f7eb554303e0
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3235,0x96cd7d1b55245a29b832d212b833843354e73c1c,0x8d53f8c3cf2999317a8221930b0b73f1c82f0453,0.0,seaport,18520128,1699360424,0x17e1c027efda5b964b37ed3477787f95c8c58ab31294b71ed9ac7dee94b94af1
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8418,0x9de416ab881b322ee0b4c189c2de624090280cf2,0x8d04cf38a7b30053546f7ca7d7eff74331b38a19,6.3,x2y2,18520073,1699359759,0x881b94efaf4db16a441fc98b01bb7e1b60210222729d966f03105e75b63e10f2
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9312,0xadaf51f1e434c446abc90ffdaf1c3a967e6f2ea1,0x8d04cf38a7b30053546f7ca7d7eff74331b38a19,6.6,x2y2,18519902,1699357690,0xd229f16c0a4c5136b8070acc9b566558da4cf59f6ed3dba8c0ae96e7b5dc3eed
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2875,0x1fec03eb0dbd4190deb139e429a9de6c29de70a6,0x88f3afa9757779a957b75890d2ff410d00d623a2,5.59,seaport,18519494,1699352754,0x0841f98c9e0d8504ccd374ae173565e9cf44328bdd3e7c020d5829c079eab50f
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7060,0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,0xef7faf822bb60ecdb02b8e19b07782bd51ed8e67,5.42,seaport,18519490,1699352706,0x478680d7833a3bc95edec3677ad104d69e2ed65cf34cca2d7d1014ae390262d0
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,562,0x6c7fa423bf314f0ac9fe74afd50e82a5d41fd455,0xb64645313172e32814db23cd83ff0fb39ad49baf,5.197,seaport,18517632,1699330227,0x264d574c93b4a580a707e36d6e9070242333b2e8e5c21f65b6562ed11ad5d638
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7706,0x6c7fa423bf314f0ac9fe74afd50e82a5d41fd455,0x3f645cb49ff724e42373837bc9393d899bee2b3a,5.148,seaport,18517629,1699330191,0xfeb891f85ace5d24947a465018782c66319a84129ea10449fd4c787d0472417f
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8748,0x8c83b03fd3c094eec84a2afbef86a88adc3156fd,0x2d13090af97a61491497d16270d52e2a1eb65468,5.41,seaport,18515359,1699302729,0x4760c913533807c165b7e1aadebfbf272893e3c01b24422eee4c4851fd24f8da
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1195,0x8c2141da5aa1048eff84c979df27eae47b2406da,0x8c2141da5aa1048eff84c979df27eae47b2406da,4.92492,seaport,18513332,1699278206,0x1de70b1113c6be1a7dacefb8895a3daa71d6a61640db5d43e806eadbeae449c7
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1195,0x0097b9cfe64455eed479292671a1121f502bc954,0x8c2141da5aa1048eff84c979df27eae47b2406da,5.17748,seaport,18513332,1699278206,0x1de70b1113c6be1a7dacefb8895a3daa71d6a61640db5d43e806eadbeae449c7
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1113,0x70e7ee4dbbf6f91ef363cd701f4b98b70ec1ba52,0x70e7ee4dbbf6f91ef363cd701f4b98b70ec1ba52,4.909905,seaport,18509035,1699226220,0x7d2bd5b2fd06cbbb3e4d8f3caddb403369947298208d5eba78e611319c31b93e
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1113,0x0097b9cfe64455eed479292671a1121f502bc954,0x70e7ee4dbbf6f91ef363cd701f4b98b70ec1ba52,5.161695,seaport,18509035,1699226220,0x7d2bd5b2fd06cbbb3e4d8f3caddb403369947298208d5eba78e611319c31b93e
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,338,0xc5c362f9ae6a5a152cbeec146957c517d6d1ece6,0x2d49b52ef7ad7925001e6d700e08c1c0d3798502,5.3,seaport,18508915,1699224769,0x5015a6853cf9582a3fc4643e2c3c0626995b50cdab02ab8222d7e8a0edc7e5c8
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,605,0x2d99d10bef3737bceb1c0f021d3dcd978c3efc8c,0x2d99d10bef3737bceb1c0f021d3dcd978c3efc8c,4.867297,seaport,18507781,1699211049,0x49ec71144cfb6ca88e19aa004f959329ceab4ff453576d8f491b5ba34a106dc2
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,605,0x0097b9cfe64455eed479292671a1121f502bc954,0x2d99d10bef3737bceb1c0f021d3dcd978c3efc8c,5.116903,seaport,18507781,1699211049,0x49ec71144cfb6ca88e19aa004f959329ceab4ff453576d8f491b5ba34a106dc2
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3929,0x3e0f2d4aa828f2aa19deccf8a6bd0360c746cf48,0x3f645cb49ff724e42373837bc9393d899bee2b3a,5.198,seaport,18507181,1699203791,0x998442efecb94a0f27c54fbbdefee55f55263e5c3941d0215fb3330146aca651
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7731,0x489d200811d7a7ad478e7abcd9ac5caaa729751c,0x14fac991997edd56f2a481d32e4ae37f8272f8e1,7.0,x2y2,18501736,1699137917,0x4b733f76bd77da1ecaec3d09b057fc4cbcd11cd1aec897e57b76f926b9cb7bad
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8631,0xfacf957c0daae3882a7802f2d2dd90e863083650,0xfacf957c0daae3882a7802f2d2dd90e863083650,4.877535,seaport,18501298,1699132618,0xdd9bc8711f6b9ec5233803bb37d7bf1b20624b1ab052aa2501034b9e4eb547e6
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8631,0x0097b9cfe64455eed479292671a1121f502bc954,0xfacf957c0daae3882a7802f2d2dd90e863083650,5.127665,seaport,18501298,1699132618,0xdd9bc8711f6b9ec5233803bb37d7bf1b20624b1ab052aa2501034b9e4eb547e6
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4778,0x56cd93087072da501b066290d407447d7a9aa567,0x56cd93087072da501b066290d407447d7a9aa567,4.6176,seaport,18497650,1699088484,0x3b083f8b76fd0899588d7df46a31f53589091732474bc1409d9b79bf28e93d43
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,4778,0x4cec924686aa44056eb36064abe887d6af0d7cff,0x56cd93087072da501b066290d407447d7a9aa567,5.3664,seaport,18497650,1699088484,0x3b083f8b76fd0899588d7df46a31f53589091732474bc1409d9b79bf28e93d43
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1456,0x08b1c0fbdb3c4e22a6448b3ce3fa825b61c81094,0x71bfb8e9775ba531c9a4bc25eca6a8ff8a62c336,5.2,x2y2,18496668,1699076604,0xee2451225737f56f7062f17db800420fbf33f6f481de03123ec050e40197157b
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7494,0x7f22d0ceab70672682ce2a590b069f506342366d,0x9de416ab881b322ee0b4c189c2de624090280cf2,5.45,x2y2,18492842,1699030316,0xbc677e07911702fccda0f1be506224331802f041ea88c8b9932f811b0092a6a8
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3343,0x4a5b46fe0725ded3bc227e3fb19dccc7ab0fbea1,0x4a5b46fe0725ded3bc227e3fb19dccc7ab0fbea1,4.90113,seaport,18492790,1699029687,0xa95179336877e3bea95a3403c4b3f1c52a7a7df39ee83f15c12e4ebd0d21c95c
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,3343,0x0097b9cfe64455eed479292671a1121f502bc954,0x4a5b46fe0725ded3bc227e3fb19dccc7ab0fbea1,5.15247,seaport,18492790,1699029687,0xa95179336877e3bea95a3403c4b3f1c52a7a7df39ee83f15c12e4ebd0d21c95c
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1069,0xc4da1707a7a16cf4ac15d75d6a49a684b23ee1e4,0x5573f84b3e56ae210add18d898036038470695cf,0.85,seaport,18485784,1698944928,0x1fab5e825475fd91e9be62dff9b574068b497de98e7c6f5f273470fa672dd689
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6602,0x5d3904aff60af6fef09366c3a3be0a3a7d826eda,0xa75c6950871495082eef89b850be547b1eebde6e,5.85,seaport,18483266,1698914465,0x78fcf497a83cd5268b41500eb701c2acc7e841054a4c2bd1d876ed7ae995d54e
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,1731,0xf33654f85ba6b567f8841c8c954635b27e14c49d,0x926320a63e19710edd31c226d65312fbd994a10f,9.0,seaport,18481854,1698897383,0xf5e974b5fd7fef345036e294df1de688bffeb6e50671853e3c5eeffa60bd9173
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7788,0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff,0x9de416ab881b322ee0b4c189c2de624090280cf2,5.399,seaport,18481792,1698896633,0xf3c0721b442e9f914acacec3b9fe9086b89d95211fa793cf307991b02a0d9c20
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,49,0x3754f6e81f0ea92041072d2205061c18ff2ae28b,0xc42a28cf7e57d2a714e01e0d13c76346ce305e7c,5.4,x2y2,18473424,1698795396,0x4c52f63033cd44bba5760690ed5d6c6eb47b31cd80e22a0f3f25959632c761be
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2987,0xef0b56692f78a44cf4034b07f80204757c31bcc9,0x07f7ded89d22c4baba44346577cebcbb9d1db81d,5.395,seaport,18472619,1698785657,0x5308adad262c1c6ee6df6ae99cf823eb6e2fb16aa573cff316cc63435384e6d9
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,9917,0x010d7eafcec7589832aca1170aeb23d21951d396,0xcfd6b68da29800c493591286172a8d0a85f487ba,5.24,seaport,18471560,1698772845,0x3e71b9cc2d54cce6869938fa4f3fd8190013a07066d1b47f2cca648fb52547ad
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6776,0x475b630e22a5e43b19c9a6faeb78e6183647edb1,0x94e9d73a2aeec807d85756b84759965b41866450,5.6,x2y2,18467661,1698725676,0xd6fda3ac91ac5d1060e01cf6a6a857e5bdf3dca382ac43a25ebc9b0b693ce72d
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5273,0x7bdb890912afb8e55a47fe9a61332a0afc48faa6,0x7f22d0ceab70672682ce2a590b069f506342366d,5.45,seaport,18456647,1698592449,0xaff6528c8aaa4f9ee1a061bd0db789f4ef1970b65e2c183bc747614a7d798db6
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,670,0x8d53f8c3cf2999317a8221930b0b73f1c82f0453,0x8d53f8c3cf2999317a8221930b0b73f1c82f0453,5.046308,seaport,18456507,1698590756,0x7f55b941dac5aaf4e5507d26fd5076ead088f54db9a274353ab3468b9af95fa3
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,670,0x0097b9cfe64455eed479292671a1121f502bc954,0x8d53f8c3cf2999317a8221930b0b73f1c82f0453,5.305092,seaport,18456507,1698590756,0x7f55b941dac5aaf4e5507d26fd5076ead088f54db9a274353ab3468b9af95fa3
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5486,0xec9c30c30387a6225aba15e924143ca7044c2ffb,0x26013b787aac632a92483f669e2de85103ad2536,5.4,seaport,18446472,1698469371,0x2ffbcaf70654dfa97f1a9c82f17ffb733a8615639f0f339032b8d7ad10868802
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,6812,0xba2039974a2e088344b4dc804da8ef88ae00edd9,0x1f955d56bfdc4eb4e97a865173065dd1f9fd29aa,5.3,seaport,18445322,1698455461,0xd34286c8790559e4278b80c44a4c9febdbadfe792a96ae040eca11be1ffa621e
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,7144,0xbc1934f548417f79ab10138b57716fbc7c25c177,0xfc04b3a6e6af56651bd3a2353599c6df29a301ea,0.3,seaport,18441045,1698403726,0xbe65f68200da52d7fde2492fede6ef99c126bb27b856fa2aa09afb06e5100617
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,2214,0x54a008182e38e449c32c3fc64af927b352148d28,0xeaeaa1e30d62bea880d5f38171bb32a2f91bfdce,4.998,seaport,18440665,1698399129,0x86df88b9c6b77d199de42d3fe27bea3a32dec6c57c5a009e32761636acb6e057
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8927,0x957c7b103f0bbd8203c3151c36393fa151a5c5ca,0x957c7b103f0bbd8203c3151c36393fa151a5c5ca,4.5942,seaport,18435678,1698338806,0x1961239c0d8e04990d5a6f618286f0ea42464346d9aced80a3f88e5331358995
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,8927,0x0097b9cfe64455eed479292671a1121f502bc954,0x957c7b103f0bbd8203c3151c36393fa151a5c5ca,4.8298,seaport,18435678,1698338806,0x1961239c0d8e04990d5a6f618286f0ea42464346d9aced80a3f88e5331358995
Azuki,0xED5AF388653567Af2F388E6224dC7C4b3241C544,5755,0x94e9d73a2aeec807d85756b84759965b41866450,0x8d53f8c3cf2999317a8221930b0b73f1c82f0453,0.0,seaport,18433527,1698312787,0xbfd63cdb47df1262a56b9d1ebf54e468d8a63234f95a3325f5014ced4af05d99
